chrom chromStart chromEnd name score strand signalValue pValue qValue
3926 chr2 10496000 10496999 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
3927 chr2 10525800 10526799 . 500 . 7.38239245985 1.87787701645e-10 4.34974763902e-10
3928 chr2 10544600 10549599 . 500 . 4.17662698412 1.54814403207e-25 1.23593191023e-24
3929 chr2 10554200 10556399 . 500 . 5.30609458052 4.93900863691e-11 1.20486147323e-10
3930 chr2 10572000 10573599 . 500 . 7.61309222422 3.16889669693e-13 9.62524529184e-13
3931 chr2 10587400 10590799 . 500 . 7.33112584555 1.63164902159e-47 5.13691428749e-46
3932 chr2 10633200 10635199 . 500 . 4.94850994574 4.18171440428e-16 1.64945515512e-15
3933 chr2 10637800 10638999 . 500 . 5.35736119482 1.41008915229e-09 2.94918880313e-09
3934 chr2 10640200 10641399 . 500 . 4.73703516174 5.58136829968e-07 8.46238697757e-07
3935 chr2 10654200 10655999 . 500 . 2.47262824376 0.000151568392847 0.000172940691672
3936 chr2 10658200 10658999 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
3937 chr2 10662200 10663599 . 500 . 11.6009024369 1.8117434178e-13 5.6589083647e-13
3938 chr2 10672800 10675999 . 500 . 4.79342843747 9.32200574104e-20 4.87771325722e-19
3939 chr2 10677000 10677799 . 500 . 6.9786678722 1.15377627426e-07 1.92726052246e-07
3940 chr2 10678200 10680199 . 500 . 3.54097312755 2.0203653625e-09 4.14489985135e-09
3941 chr2 10713400 10715199 . 500 . 3.90414985858 1.20205096648e-07 1.99954569593e-07
3942 chr2 10715800 10716399 . 500 . 2.4041343866 0.0052461588024 0.00542223156523
3943 chr2 10793600 10794399 . 500 . 8.62817118745 4.86158851484e-12 1.32038601902e-11
3944 chr2 10795000 10795599 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
3945 chr2 10799000 10799199 . 500 . 27.9146714888 2.03510007964e-14 6.84320813291e-14
3946 chr2 10829600 10831199 . 500 . 9.18404776255 9.862443754e-25 7.38842183961e-24
3947 chr2 10849400 10849999 . 500 . 2.81966378675 0.00113090414712 0.00120763596871
3948 chr2 10856000 10857799 . 500 . 2.35201223187 0.000285735860597 0.000317846345374
3949 chr2 10860200 10861599 . 500 . 4.35033841384 6.76057413654e-06 8.98488552529e-06
3950 chr2 10902600 10903599 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
3951 chr2 10925800 10926399 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
3952 chr2 10951800 10953599 . 500 . 12.3712748644 5.01116017348e-30 5.43925739505e-29
3953 chr2 11008800 11009199 . 500 . 11.1658685955 7.04438271609e-10 1.52981358296e-09
3954 chr2 11017800 11018599 . 500 . 7.61309222422 1.38565975014e-08 2.58906451117e-08
3955 chr2 11051800 11052399 . 500 . 4.61399528741 1.72874790814e-05 2.16611598149e-05
3956 chr2 11072600 11076399 . 500 . 6.88803582192 2.52134753667e-38 4.7107352303e-37
3957 chr2 11076800 11077799 . 500 . 3.90414985858 7.61498101918e-05 8.98294168131e-05
3958 chr2 11093400 11094199 . 500 . 2.13700834364 0.0146647791463 0.0149873647568
3959 chr2 11094800 11096399 . 500 . 4.17973690742 2.5342657469e-06 3.57282929336e-06
3960 chr2 11132400 11133399 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
3961 chr2 11212600 11214599 . 500 . 3.65428426763 1.13070807723e-06 1.66182329607e-06
3962 chr2 11236800 11238599 . 500 . 3.21854305414 1.25227547994e-07 2.08205725701e-07
3963 chr2 11263400 11264799 . 500 . 5.53679434489 5.05337393681e-07 7.72847461792e-07
3964 chr2 11269600 11270799 . 500 . 7.84379198859 2.24525197472e-11 5.75864358669e-11
3965 chr2 11273000 11273399 . 500 . 3.94752930145 0.00050987189312 0.000557085847444
3966 chr2 11294400 11295199 . 500 . 10.1507896323 8.33537324912e-19 4.05989552946e-18
3967 chr2 11295600 11296199 . 500 . 27.9146714888 7.60826673167e-26 6.20456622184e-25
3968 chr2 11309000 11310599 . 500 . 4.56785533453 4.49900607278e-11 1.11251572762e-10
3969 chr2 11313800 11314799 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
3970 chr2 11483600 11485799 . 500 . 10.6419568726 3.32515398194e-44 8.8351264943e-43
3971 chr2 11514600 11515999 . 500 . 5.80045121845 1.65021082067e-15 6.09294615839e-15
3972 chr2 11518200 11519999 . 500 . 4.06031585292 9.283216605e-07 1.38627344278e-06
3973 chr2 11526000 11526799 . 500 . 2.28392766727 0.00737478274667 0.00760186647062
3974 chr2 11530800 11531799 . 500 . 2.67126042955 0.0017202501191 0.00181879774764
3975 chr2 11532200 11532799 . 500 . 2.98552636244 0.000718863532552 0.000777639268548
3976 chr2 11533800 11534799 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
3977 chr2 11605800 11607199 . 500 . 8.97954467472 5.72931839444e-29 5.80925564868e-28
3978 chr2 11646400 11646999 . 500 . 4.68497983029 3.08937164895e-06 4.25795798233e-06
3979 chr2 11713800 11714399 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
3980 chr2 11723800 11724399 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
3981 chr2 11821800 11822599 . 500 . 11.4196383363 1.24721272811e-08 2.349166223e-08
3982 chr2 11836600 11838599 . 500 . 7.8950586029 1.50564812139e-24 1.11877575487e-23
3983 chr2 11882600 11888799 . 500 . 5.99062994693 9.16237333036e-63 6.18852872942e-61
3984 chr2 11969400 11970399 . 500 . 3.21441671689 4.17443177066e-06 5.71825155087e-06
3985 chr2 12163400 12164399 . 500 . 4.71286661499 1.31158693134e-06 1.90086570607e-06
3986 chr2 12185600 12186799 . 500 . 3.58263163493 4.91937813835e-05 5.86620680456e-05
3987 chr2 12245600 12246599 . 500 . 5.07539481615 4.36033593079e-08 7.68617147561e-08
3988 chr2 12457000 12459799 . 500 . 4.28783355157 3.6421110715e-17 1.55935822449e-16
3989 chr2 12460200 12461599 . 500 . 3.80654611211 1.52129282652e-08 2.78500016454e-08
3990 chr2 12465200 12466199 . 500 . 2.53769740807 0.000876907549835 0.000941987373208
3991 chr2 12626400 12627199 . 500 . 4.22949568012 3.76946355803e-05 4.59762667972e-05
3992 chr2 12644800 12645199 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
3993 chr2 12696800 12697199 . 500 . 2.732904901 0.00489134053688 0.00506971665281
3994 chr2 12855400 12856799 . 500 . 3.90414985858 1.20205096648e-07 1.99954569593e-07
3995 chr2 12857200 12858199 . 500 . 9.0229241176 8.96858519363e-12 2.40062276383e-11
3996 chr2 12958600 12959399 . 500 . 2.17516920692 0.0101153364503 0.010381937411
3997 chr2 13448200 13448999 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
3998 chr2 13885200 13886199 . 500 . 6.7671930882 6.85255403231e-10 1.49689056367e-09
3999 chr2 14657400 14658599 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
4000 chr2 14659200 14659799 . 500 . 4.44097046413 0.000235886449613 0.000264043023106
4001 chr2 14897400 14897799 . 500 . 8.12063170584 9.96511973417e-07 1.47747959594e-06
4002 chr2 14919400 14919799 . 500 . 4.44097046413 0.000235886449613 0.000264043023106
4003 chr2 15101000 15101199 . 500 . 4.35033841384 0.000570485689913 0.000620873326912
4004 chr2 15115000 15115399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
4005 chr2 15308800 15311199 . 500 . 3.84747671547 7.88300789943e-15 2.79120988072e-14
4006 chr2 15700800 15702599 . 500 . 3.86696747897 7.4825471154e-11 1.79121160039e-10
4007 chr2 15731600 15732599 . 500 . 12.1028645616 3.74617762339e-24 2.70047329738e-23
4008 chr2 15871400 15871999 . 500 . 3.94752930145 0.00050987189312 0.000557085847444
4009 chr2 15951000 15952399 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
4010 chr2 16378800 16379399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
4011 chr2 16484400 16484799 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
4012 chr2 16499400 16501399 . 500 . 6.94527711683 7.54844073961e-15 2.67640157434e-14
4013 chr2 16576000 16576799 . 500 . 3.10163016542 0.000324711745604 0.000360503774582
4014 chr2 16790000 16790399 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
4015 chr2 16795400 16796199 . 500 . 2.76839717244 0.000574601944734 0.000624938511947
4016 chr2 16803000 16805999 . 500 . 2.27057136512 7.04253639838e-06 9.34416629067e-06
4017 chr2 16807600 16808599 . 500 . 4.68497983029 3.08937164895e-06 4.25795798233e-06
4018 chr2 16817200 16817799 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
4019 chr2 16845800 16847399 . 500 . 5.07539481615 1.8702064626e-08 3.39736280428e-08
4020 chr2 17481800 17482799 . 500 . 6.92099293111 1.48464247684e-09 3.0927229867e-09
4021 chr2 17483400 17483799 . 500 . 2.96064697609 0.00305419717515 0.00319216863216
4022 chr2 17622400 17623199 . 500 . 3.28407899868 0.000195325917788 0.000221088803945
4023 chr2 17652200 17652999 . 500 . 6.09047377938 1.75410126105e-07 2.86542777794e-07
4024 chr2 17699200 17699799 . 500 . 2.20669339833 0.00700521588819 0.00722750092716
4025 chr2 17823800 17825999 . 500 . 5.55121308016 3.6342641609e-16 1.44193709249e-15
4026 chr2 17934400 17936199 . 500 . 10.4680018083 1.43125851089e-23 9.88306134636e-23
4027 chr2 18060400 18061599 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
4028 chr2 18157200 18158399 . 500 . 5.07539481615 8.03105250492e-09 1.561942256e-08
4029 chr2 18335800 18336999 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
4030 chr2 18348800 18349799 . 500 . 12.6884870404 6.15610890882e-17 2.59821156089e-16
4031 chr2 18741000 18741999 . 500 . 6.7671930882 6.85255403231e-10 1.49689056367e-09
4032 chr2 19092400 19093799 . 500 . 9.25513172356 9.35004623288e-21 5.2838312312e-20
4033 chr2 19157800 19158799 . 500 . 2.20669339833 0.00700521588819 0.00722750092716
4034 chr2 19272400 19274399 . 500 . 4.86392003214 2.73920606265e-10 6.27326266501e-10
4035 chr2 19547200 19548399 . 500 . 8.00350721008 3.0310801225e-24 2.20157325073e-23
4036 chr2 19558000 19558799 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
4037 chr2 19562600 19563599 . 500 . 2.11474784006 0.00940682129599 0.00966202789013
4038 chr2 19663800 19664799 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
4039 chr2 19735800 19736799 . 500 . 3.98781021269 3.24409240215e-05 4.00477923044e-05
4040 chr2 19810000 19811599 . 500 . 5.85622478786 1.48853200713e-08 2.73012456028e-08
4041 chr2 19849800 19850399 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
4042 chr2 19985200 19987199 . 500 . 4.69943964458 1.12634453005e-10 2.64950885152e-10
4043 chr2 19999200 20000999 . 500 . 9.13571066907 2.85908662656e-18 1.34010932293e-17
4044 chr2 20001400 20002799 . 500 . 4.29456484443 6.08630513458e-09 1.20268681376e-08
4045 chr2 20063000 20064199 . 500 . 5.07539481615 2.37978393953e-07 3.77727668247e-07
4046 chr2 20101000 20102199 . 500 . 8.02239825778 1.63733912249e-28 1.59229000979e-27
4047 chr2 20103000 20103599 . 500 . 4.61399528741 1.72874790814e-05 2.16611598149e-05
4048 chr2 20189000 20190399 . 500 . 11.4864198471 1.62827014623e-31 1.95509174295e-30
4049 chr2 20211600 20212999 . 500 . 8.01378128865 1.92653397129e-18 9.17123279295e-18
4050 chr2 20241200 20241599 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
4051 chr2 20250000 20252399 . 500 . 3.62528201153 6.55687006569e-11 1.57017932428e-10
4052 chr2 20265800 20266999 . 500 . 4.06031585292 1.38458420457e-05 1.78505293255e-05
4053 chr2 20267400 20267799 . 500 . 4.44097046413 0.000235886449613 0.000264043023106
4054 chr2 20289800 20294599 . 500 . 4.22949568012 3.3959303464e-23 2.28067594855e-22
4055 chr2 20306000 20306999 . 500 . 4.47828954366 5.22764271882e-07 7.96680023451e-07
4056 chr2 20335200 20336199 . 500 . 4.17973690742 2.5342657469e-06 3.57282929336e-06
4057 chr2 20340200 20341599 . 500 . 7.61309222422 5.93623042018e-24 4.18058754273e-23
4058 chr2 20363800 20364999 . 500 . 6.14389898797 2.57185647572e-12 7.17787201265e-12
4059 chr2 20365400 20367399 . 500 . 7.39557530353 5.83333433214e-28 5.52119736552e-27
4060 chr2 20375000 20375399 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
4061 chr2 20382600 20386399 . 500 . 5.55876575102 1.53077468916e-29 1.61043908922e-28
4062 chr2 20386800 20387799 . 500 . 3.90414985858 7.61498101918e-05 8.98294168131e-05
4063 chr2 20408400 20409399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
4064 chr2 20421400 20425599 . 500 . 16.3540499631 7.85374854682e-97 1.78320026328e-94
4065 chr2 20549800 20551999 . 500 . 8.04402197276 4.67412522064e-47 1.44606423685e-45
4066 chr2 20553600 20555199 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
4067 chr2 20564800 20565799 . 500 . 4.10865294641 4.0113046308e-07 6.23477376635e-07
4068 chr2 20578400 20579399 . 500 . 3.80654611211 4.06861934919e-06 5.57815520359e-06
4069 chr2 20591200 20592599 . 500 . 3.70894236565 4.99661455871e-07 7.7467669413e-07
4070 chr2 20621400 20623199 . 500 . 2.1947653259 0.0014649020915 0.00155378830936
4071 chr2 20623800 20625399 . 500 . 6.24663977372 2.0926055867e-16 8.46350659871e-16
4072 chr2 20638000 20638399 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
4073 chr2 20638800 20639399 . 500 . 5.07539481615 1.8702064626e-08 3.39736280428e-08
4074 chr2 20639800 20642799 . 500 . 3.76561550875 3.1185690224e-14 1.03522117765e-13
4075 chr2 20646000 20648599 . 500 . 12.0913817679 1.52367992924e-58 8.52836336997e-57
4076 chr2 20665800 20666799 . 500 . 2.90022560923 0.000375085886068 0.000414193512284
4077 chr2 20667200 20668199 . 500 . 3.04523688969 0.000987385409573 0.00105886710714
4078 chr2 20684600 20686399 . 500 . 4.7768421799 1.01669875363e-07 1.71266670205e-07
4079 chr2 20691600 20692399 . 500 . 5.07539481615 5.57256131234e-07 8.47044494951e-07
4080 chr2 20695800 20696999 . 500 . 4.06031585292 9.283216605e-07 1.38627344278e-06
4081 chr2 20699600 20699999 . 500 . 5.07539481615 9.62582844437e-05 0.000112077992068
4082 chr2 20706200 20707399 . 500 . 2.29211378794 0.00165872176642 0.00175506056419
4083 chr2 20709000 20710999 . 500 . 4.26794564085 1.85409181356e-13 5.77927881821e-13
4084 chr2 20712800 20717199 . 500 . 5.21903806566 1.00252042688e-42 2.44622288496e-41
4085 chr2 20724400 20725599 . 500 . 2.83625004432 2.44138065603e-05 3.03209993678e-05
4086 chr2 20726400 20726599 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
4087 chr2 20738000 20740599 . 500 . 5.77544927355 7.25872284884e-16 2.80183982951e-15
4088 chr2 20764400 20766599 . 500 . 3.90414985858 1.20205096648e-07 1.99954569593e-07
4089 chr2 20776200 20786599 . 500 . 6.98906827142 7.54822352406e-162 8.66708591386e-159
4090 chr2 20787400 20787799 . 500 . 40.6031585292 1.03291910703e-12 3.01360870256e-12
4091 chr2 20788400 20790399 . 500 . 5.38299450198 9.09308521325e-16 3.43678085724e-15
4092 chr2 20790800 20797199 . 500 . 5.38487010982 1.39390078088e-68 1.1893436217e-66
4093 chr2 20797600 20798199 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
4094 chr2 20813400 20816399 . 500 . 3.8971781624 6.0863581359e-14 1.98876787353e-13
4095 chr2 20816800 20818799 . 500 . 4.58023434628 2.24480728869e-14 7.52193399072e-14
4096 chr2 20841800 20842199 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
4097 chr2 20848800 20851599 . 500 . 5.07539481615 1.24542140107e-18 5.99628552368e-18
4098 chr2 20866200 20867599 . 500 . 20.3015792646 5.58691131262e-21 3.21142518532e-20
4099 chr2 20874600 20875999 . 500 . 2.6392053044 0.000605531692588 0.00065631316428
4100 chr2 21022400 21022799 . 500 . 71.0555274261 1.66441484825e-23 1.14536821783e-22
4101 chr2 21216800 21217399 . 500 . 2.2557310294 0.0106820142081 0.0109525018687
4102 chr2 22758200 22758999 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
4103 chr2 23465000 23465799 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
4104 chr2 23574400 23575399 . 500 . 7.19014265621 8.93158621393e-11 2.11497267045e-10
4105 chr2 23602400 23605199 . 500 . 4.60689683312 1.16502852647e-21 7.02688975264e-21
4106 chr2 23606400 23609999 . 500 . 10.5133178334 1.83432095515e-39 3.68957410138e-38
4107 chr2 23634200 23634799 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
4108 chr2 23635200 23636999 . 500 . 4.37534035875 4.95698448916e-10 1.09297612076e-09
4109 chr2 23702000 23703799 . 500 . 6.28382215333 7.71465981165e-14 2.50100228702e-13
4110 chr2 23704200 23704999 . 500 . 4.00689064433 2.14949159049e-06 3.0366565205e-06
4111 chr2 23743000 23743199 . 500 . 30.4523688969 1.92535833384e-09 3.9641529136e-09
4112 chr2 23747000 23748799 . 500 . 4.88741723036 2.20047131909e-11 5.66784434364e-11
4113 chr2 23818400 23819399 . 500 . 12.0540626884 8.23165768914e-16 3.14282594729e-15
4114 chr2 23824600 23826599 . 500 . 18.1264100577 1.28412837377e-45 3.68486619672e-44
4115 chr2 23829600 23830599 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
4116 chr2 24134000 24135799 . 500 . 3.85730006027 2.74412938095e-07 4.30692904109e-07
4117 chr2 24148800 24150999 . 500 . 8.78909834016 1.20821131803e-42 2.94009061151e-41
4118 chr2 24162200 24164399 . 500 . 6.89733141682 1.53736816269e-27 1.40865827e-26
4119 chr2 24236800 24237799 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
4120 chr2 24238800 24239399 . 500 . 6.52550762076 1.42360680848e-10 3.32550048938e-10
4121 chr2 24269800 24270199 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
4122 chr2 24271800 24272999 . 500 . 4.10865294641 4.0113046308e-07 6.23477376635e-07
4123 chr2 24298800 24300199 . 500 . 8.74095773892 4.81364039914e-20 2.56667878945e-19
4124 chr2 24305600 24308599 . 500 . 7.31200948089 1.78727699329e-44 4.82222811725e-43
4125 chr2 24312400 24313799 . 500 . 5.92129395217 3.77402643098e-11 9.55014162441e-11
4126 chr2 24333200 24334399 . 500 . 4.44097046413 1.2246296337e-06 1.78653316825e-06
4127 chr2 24345400 24347799 . 500 . 7.39242288439 6.69862948213e-36 1.071247599e-34
4128 chr2 24582600 24584199 . 500 . 9.93931484829 1.92312619319e-31 2.29575510031e-30
4129 chr2 24679400 24680399 . 500 . 4.00689064433 2.14949159049e-06 3.0366565205e-06
4130 chr2 24713600 24715599 . 500 . 8.1647655738 2.01680938632e-22 1.28144720344e-21
4131 chr2 25013200 25013599 . 500 . 3.94752930145 0.00050987189312 0.000557085847444
4132 chr2 25015400 25017199 . 500 . 8.50128631705 1.59771809846e-39 3.23797755628e-38
4133 chr2 25140000 25140199 . 500 . 15.2261844484 2.07569492917e-07 3.36675254524e-07
4134 chr2 25141200 25142999 . 500 . 8.70067682768 4.74606570406e-16 1.86300926465e-15
4135 chr2 25193600 25195599 . 500 . 9.51636528028 2.41699616006e-38 4.5252383732e-37
4136 chr2 25265200 25267199 . 500 . 3.29214798885 2.25021590121e-07 3.57918454198e-07
4137 chr2 25301600 25301999 . 500 . 7.33112584555 6.70591520176e-09 1.31754538184e-08
4138 chr2 25326400 25327999 . 500 . 6.83226225251 6.47498159628e-19 3.17375973157e-18
4139 chr2 25328400 25329599 . 500 . 3.67528590135 1.74714870838e-07 2.86174776517e-07
4140 chr2 25332800 25333399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
4141 chr2 25335600 25336999 . 500 . 3.45126847498 4.43369536902e-06 5.99725179617e-06
4142 chr2 25451600 25452399 . 500 . 3.17212176009 0.000440005600931 0.000482270907386
4143 chr2 25497400 25498199 . 500 . 11.4196383363 1.24721272811e-08 2.349166223e-08
4144 chr2 25517600 25518399 . 500 . 5.58293429776 1.17159272247e-06 1.71566922333e-06
4145 chr2 25524200 25525199 . 500 . 6.24663977372 2.22149802942e-09 4.55126237797e-09
4146 chr2 25563200 25564199 . 500 . 27.9146714888 7.60826673167e-26 6.20456622184e-25
4147 chr2 25564600 25565999 . 500 . 11.4196383363 1.04867768788e-14 3.65946762648e-14
4148 chr2 25570200 25571799 . 500 . 3.72195619851 7.75301958721e-08 1.33483999302e-07
4149 chr2 25580800 25581799 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
4150 chr2 25595200 25595999 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
4151 chr2 25598600 25599599 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
4152 chr2 25600000 25601199 . 500 . 6.66145569619 4.11164748492e-12 1.12052954345e-11
4153 chr2 25895400 25896999 . 500 . 11.4748056713 1.66215912033e-37 2.92144547246e-36
4154 chr2 26100400 26101999 . 500 . 6.26960536112 7.93116996614e-21 4.49940511857e-20
4155 chr2 26105800 26107599 . 500 . 3.01351567209 1.04953002103e-05 1.35965419097e-05
4156 chr2 26108000 26109399 . 500 . 2.53769740807 0.000876907549835 0.000941987373208
4157 chr2 26199400 26201999 . 500 . 4.37534035875 8.11671996618e-18 3.62761056496e-17
